序号,name,price,year,info,sold_90_days,selling_count,link,scrape_time,page_num,district,district_code,commute_time_from_fengdongwangcheng,community_lng,community_lat
289,翠花苑,9857,,雁塔  曲江  / 1998-2009年,90天成交0套,7,https://xa.ke.com/xiaoqu/3820031207736724/,2026-02-20 13:09:29,15,雁塔,yanta,,,
290,天地源.香都玖墅,29434,,雁塔  曲江  / 2006-2019年,90天成交3套,20,https://xa.ke.com/xiaoqu/3820036408778418/,2026-02-20 13:09:29,15,雁塔,yanta,,,
291,曲江文化创意大厦,暂无数据,,雁塔  曲江  / 2013年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820034963136321/,2026-02-20 13:09:29,15,雁塔,yanta,,,
292,金辉世界城I区,18786,,雁塔  曲江  / 2009-2022年,90天成交6套,53,https://xa.ke.com/xiaoqu/38000000019839/,2026-02-20 13:09:30,15,雁塔,yanta,,,
293,西安市测绘仪器厂家属院,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000005178/,2026-02-20 13:09:30,15,雁塔,yanta,,,
294,海伦国际三期,13380,,雁塔  曲江  / 2015-2020年,90天成交3套,51,https://xa.ke.com/xiaoqu/38000000062830/,2026-02-20 13:09:30,15,雁塔,yanta,,,
295,海伦国际一期,10916,,雁塔  曲江  / 2010-2017年,90天成交3套,55,https://xa.ke.com/xiaoqu/38000000062831/,2026-02-20 13:09:30,15,雁塔,yanta,,,
296,延兴门延北东区,暂无数据,,雁塔  曲江  / 2005-2017年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000062833/,2026-02-20 13:09:30,15,雁塔,yanta,,,
297,科泰大厦,暂无数据,,雁塔  曲江  / 2009-2014年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820033153645037/,2026-02-20 13:09:30,15,雁塔,yanta,,,
298,陕西省地震局家属院,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000010476/,2026-02-20 13:09:32,16,雁塔,yanta,,,
299,碧桂园云顶一期,22091,,雁塔  曲江  / 2019-2024年,90天成交2套,44,https://xa.ke.com/xiaoqu/38000000083478/,2026-02-20 13:09:32,16,雁塔,yanta,,,
300,碧桂园云顶二期,23459,,雁塔  曲江  / 2020-2024年,90天成交5套,63,https://xa.ke.com/xiaoqu/38000000083477/,2026-02-20 13:09:32,16,雁塔,yanta,,,
301,西安生漆涂料研究所家属院,7696,,雁塔  曲江  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000008643/,2026-02-20 13:09:32,16,雁塔,yanta,,,
302,金滹沱东区,暂无数据,,雁塔  曲江  / 2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000013215/,2026-02-20 13:09:32,16,雁塔,yanta,,,
303,华润置地·悦玺,31669,,雁塔  曲江  / 2021-2024年,90天成交2套,71,https://xa.ke.com/xiaoqu/38000000027162/,2026-02-20 13:09:32,16,雁塔,yanta,,,
304,曲江城市树,22136,,雁塔  曲江  / 2023-2024年,90天成交2套,25,https://xa.ke.com/xiaoqu/3820052535761054/,2026-02-20 13:09:32,16,雁塔,yanta,,,
305,曲江文创中心,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000012010/,2026-02-20 13:09:32,16,雁塔,yanta,,,
306,流光云谷,暂无数据,,雁塔  曲江  / 2024-2025年,90天成交0套,13,https://xa.ke.com/xiaoqu/38000000008094/,2026-02-20 13:09:32,16,雁塔,yanta,,,
307,曲江奥园城市天地,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000004528/,2026-02-20 13:09:32,16,雁塔,yanta,,,
308,航天大厦小区504所家属院,6544,,雁塔  曲江  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000042110/,2026-02-20 13:09:32,16,雁塔,yanta,,,
309,交警总队新家属院,13920,,雁塔  曲江  / 2005年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000014953/,2026-02-20 13:09:32,16,雁塔,yanta,,,
310,时光里,暂无数据,,雁塔  曲江  / 未知,90天成交1套,31,https://xa.ke.com/xiaoqu/38000000044997/,2026-02-20 13:09:32,16,雁塔,yanta,,,
311,绿地睿海大厦,7555,,雁塔  曲江  / 2016-2017年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820034588747441/,2026-02-20 13:09:32,16,雁塔,yanta,,,
312,曲江雁南寓,暂无数据,,雁塔  曲江  / 未知,90天成交0套,11,https://xa.ke.com/xiaoqu/3820053701935238/,2026-02-20 13:09:32,16,雁塔,yanta,,,
313,曲江国风世家C区,10585,,雁塔  曲江  / 2005-2021年,90天成交1套,29,https://xa.ke.com/xiaoqu/38000000064743/,2026-02-20 13:09:32,16,雁塔,yanta,,,
314,曲江国风世家A区,12406,,雁塔  曲江  / 2005-2019年,90天成交0套,15,https://xa.ke.com/xiaoqu/38000000064744/,2026-02-20 13:09:32,16,雁塔,yanta,,,
315,启迪大院儿,14819,,雁塔  曲江  / 2023年,90天成交4套,54,https://xa.ke.com/xiaoqu/3820054801006312/,2026-02-20 13:09:32,16,雁塔,yanta,,,
316,裴家埪,暂无数据,,雁塔  曲江  / 2019-2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000063535/,2026-02-20 13:09:32,16,雁塔,yanta,,,
317,长安大学翠华路住宅小区,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820048411966669/,2026-02-20 13:09:32,16,雁塔,yanta,,,
318,曲江九里东区,22983,,雁塔  曲江  / 2019-2022年,90天成交0套,40,https://xa.ke.com/xiaoqu/38000000134652/,2026-02-20 13:09:32,16,雁塔,yanta,,,
319,曲江一街,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000005749/,2026-02-20 13:09:32,16,雁塔,yanta,,,
320,博源科技广场,暂无数据,,雁塔  曲江  / 2020年,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000002466/,2026-02-20 13:09:32,16,雁塔,yanta,,,
321,军区一号院,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000017033/,2026-02-20 13:09:32,16,雁塔,yanta,,,
322,温德姆至尊公寓,暂无数据,,雁塔  曲江  / 未知,90天成交0套,2,https://xa.ke.com/xiaoqu/38000000021377/,2026-02-20 13:09:32,16,雁塔,yanta,,,
323,西安市投资公司,暂无数据,,雁塔  曲江  / 2019年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820032207494791/,2026-02-20 13:09:32,16,雁塔,yanta,,,
324,物资总公司小区,13461,,雁塔  曲江  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000122022/,2026-02-20 13:09:32,16,雁塔,yanta,,,
325,庙坡头村姑娘楼,暂无数据,,雁塔  曲江  / 2010年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820034455475031/,2026-02-20 13:09:32,16,雁塔,yanta,,,
326,西等驾坡小区,暂无数据,,雁塔  曲江  / 2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000110005/,2026-02-20 13:09:32,16,雁塔,yanta,,,
327,西安科技大学西影路院,10856,,雁塔  曲江  / 2000-2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000003725/,2026-02-20 13:09:32,16,雁塔,yanta,,,
328,西安核仪器厂东家属院,18756,,雁塔  曲江  / 2004-2010年,90天成交0套,3,https://xa.ke.com/xiaoqu/38000000112399/,2026-02-20 13:09:35,17,雁塔,yanta,,,
329,曲建唐寓,暂无数据,,雁塔  曲江  / 2023年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000021342/,2026-02-20 13:09:35,17,雁塔,yanta,,,
330,翠华南路107号,22579,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000127747/,2026-02-20 13:09:35,17,雁塔,yanta,,,
331,海伦国际二期,11968,,雁塔  曲江  / 2013-2022年,90天成交6套,52,https://xa.ke.com/xiaoqu/38000000062832/,2026-02-20 13:09:35,17,雁塔,yanta,,,
332,曲江玫瑰园,76450,,雁塔  曲江  / 2016-2017年,90天成交0套,13,https://xa.ke.com/xiaoqu/3811063874995/,2026-02-20 13:09:35,17,雁塔,yanta,,,
333,中国铁建梧桐苑,28151,,雁塔  曲江  / 2009-2016年,90天成交3套,90,https://xa.ke.com/xiaoqu/3820023325322806/,2026-02-20 13:09:35,17,雁塔,yanta,,,
334,阳光城丽兹公馆,18917,,雁塔  曲江  / 2000-2022年,90天成交24套,146,https://xa.ke.com/xiaoqu/3811099974500/,2026-02-20 13:09:35,17,雁塔,yanta,,,
335,华府新桃园,10089,,雁塔  唐延路  / 2009-2014年,90天成交3套,121,https://xa.ke.com/xiaoqu/3820023246604814/,2026-02-20 13:09:35,17,雁塔,yanta,,,
336,日化南苑,10417,,雁塔  鱼化寨  / 2016-2019年,90天成交1套,10,https://xa.ke.com/xiaoqu/38000000001044/,2026-02-20 13:09:35,17,雁塔,yanta,,,
337,保利天悦悦峰,29160,,雁塔  鱼化寨  / 2023年,90天成交13套,61,https://xa.ke.com/xiaoqu/3820022820755163/,2026-02-20 13:09:35,17,雁塔,yanta,,,
338,水利社区,6023,,雁塔  鱼化寨  / 2000年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820031263244824/,2026-02-20 13:09:35,17,雁塔,yanta,,,
339,鸿锦城罗曼尼,22807,,雁塔  鱼化寨  / 2012-2021年,90天成交10套,58,https://xa.ke.com/xiaoqu/38000000003998/,2026-02-20 13:09:35,17,雁塔,yanta,,,
340,招商臻观府,23353,,雁塔  鱼化寨  / 2021-2022年,90天成交0套,49,https://xa.ke.com/xiaoqu/38000000002837/,2026-02-20 13:09:35,17,雁塔,yanta,,,
341,保利天悦一期,34496,,雁塔  鱼化寨  / 2015-2020年,90天成交12套,60,https://xa.ke.com/xiaoqu/3820057254826862/,2026-02-20 13:09:35,17,雁塔,yanta,,,
342,保利天悦二期,29636,,雁塔  鱼化寨  / 2010-2022年,90天成交8套,56,https://xa.ke.com/xiaoqu/3820057254826863/,2026-02-20 13:09:35,17,雁塔,yanta,,,
343,鸿锦城天逸,15479,,雁塔  鱼化寨  / 2013-2024年,90天成交6套,30,https://xa.ke.com/xiaoqu/38000000013101/,2026-02-20 13:09:35,17,雁塔,yanta,,,
344,左岸春天,10712,,雁塔  鱼化寨  / 2008-2013年,90天成交1套,33,https://xa.ke.com/xiaoqu/3820023972636687/,2026-02-20 13:09:35,17,雁塔,yanta,,,
345,复地优尚国际二期,12021,,雁塔  鱼化寨  / 2010-2016年,90天成交5套,33,https://xa.ke.com/xiaoqu/3820025082482327/,2026-02-20 13:09:35,17,雁塔,yanta,,,
346,复地优尚国际一期,12553,,雁塔  鱼化寨  / 2009-2014年,90天成交6套,31,https://xa.ke.com/xiaoqu/3820025057314839/,2026-02-20 13:09:35,17,雁塔,yanta,,,
347,易道郡玫瑰公馆一期,13273,,雁塔  鱼化寨  / 2010-2013年,90天成交11套,75,https://xa.ke.com/xiaoqu/3820025161121029/,2026-02-20 13:09:35,17,雁塔,yanta,,,
348,鱼斗路36号,暂无数据,,雁塔  鱼化寨  / 2007年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820026880658081/,2026-02-20 13:09:35,17,雁塔,yanta,,,
349,银领花园,10299,,雁塔  鱼化寨  / 2006-2008年,90天成交2套,23,https://xa.ke.com/xiaoqu/3820023670490094/,2026-02-20 13:09:35,17,雁塔,yanta,,,
350,龙城铭园二期,14501,,雁塔  鱼化寨  / 2008-2017年,90天成交9套,70,https://xa.ke.com/xiaoqu/3811100244159/,2026-02-20 13:09:35,17,雁塔,yanta,,,
351,南飞鸿十年城,16931,,雁塔  鱼化寨  / 2015-2022年,90天成交10套,87,https://xa.ke.com/xiaoqu/3811100872686/,2026-02-20 13:09:35,17,雁塔,yanta,,,
352,南飞鸿天锦,16149,,雁塔  鱼化寨  / 2016-2022年,90天成交3套,35,https://xa.ke.com/xiaoqu/3811100261845/,2026-02-20 13:09:35,17,雁塔,yanta,,,
353,高新百悦城,暂无数据,,雁塔  鱼化寨  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811100844611/,2026-02-20 13:09:35,17,雁塔,yanta,,,
354,易道郡玫瑰公馆二期,17852,,雁塔  鱼化寨  / 2008-2020年,90天成交3套,36,https://xa.ke.com/xiaoqu/3811100845082/,2026-02-20 13:09:35,17,雁塔,yanta,,,
355,天朗蓝湖树,15021,,雁塔  鱼化寨  / 2009-2020年,90天成交10套,197,https://xa.ke.com/xiaoqu/3811054368126/,2026-02-20 13:09:35,17,雁塔,yanta,,,
356,东方米兰国际城,16402,,雁塔  鱼化寨  / 2014-2020年,90天成交5套,102,https://xa.ke.com/xiaoqu/3811099657962/,2026-02-20 13:09:35,17,雁塔,yanta,,,
357,丁家桥社区,暂无数据,,雁塔  鱼化寨  / 2015年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000062729/,2026-02-20 13:09:38,18,雁塔,yanta,,,
358,高新尊贵壹方,暂无数据,,雁塔  鱼化寨  / 2014-2024年,90天成交0套,14,https://xa.ke.com/xiaoqu/3820041753237741/,2026-02-20 13:09:38,18,雁塔,yanta,,,
359,东晁悦府,暂无数据,,雁塔  鱼化寨  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000057293/,2026-02-20 13:09:38,18,雁塔,yanta,,,
360,高新智尚,15409,,雁塔  鱼化寨  / 2023年,90天成交0套,7,https://xa.ke.com/xiaoqu/38000000007169/,2026-02-20 13:09:38,18,雁塔,yanta,,,
361,绿城春风心语,16782,,雁塔  鱼化寨  / 2023-2024年,90天成交0套,85,https://xa.ke.com/xiaoqu/38000000011214/,2026-02-20 13:09:38,18,雁塔,yanta,,,
362,鸿基新城祥园,13839,,雁塔  鱼化寨  / 2008-2021年,90天成交10套,117,https://xa.ke.com/xiaoqu/3820070525106470/,2026-02-20 13:09:38,18,雁塔,yanta,,,
363,鸿基新城沁园,13313,,雁塔  鱼化寨  / 2010-2021年,90天成交4套,63,https://xa.ke.com/xiaoqu/3820070525106447/,2026-02-20 13:09:38,18,雁塔,yanta,,,
364,南飞鸿蓝庭序,18200,,雁塔  鱼化寨  / 2019-2023年,90天成交8套,33,https://xa.ke.com/xiaoqu/3820076320713950/,2026-02-20 13:09:38,18,雁塔,yanta,,,
365,南飞鸿康缔大厦,暂无数据,,雁塔  鱼化寨  / 2022年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000007979/,2026-02-20 13:09:38,18,雁塔,yanta,,,
366,保利天悦三期,32073,,雁塔  鱼化寨  / 2015-2022年,90天成交6套,38,https://xa.ke.com/xiaoqu/3820065673291367/,2026-02-20 13:09:38,18,雁塔,yanta,,,
367,保利天悦四期,37780,,雁塔  鱼化寨  / 2017-2023年,90天成交10套,46,https://xa.ke.com/xiaoqu/3820065673291368/,2026-02-20 13:09:38,18,雁塔,yanta,,,
368,高新金茂悦园,27558,,雁塔  鱼化寨  / 2024年,90天成交0套,23,https://xa.ke.com/xiaoqu/38000000027062/,2026-02-20 13:09:38,18,雁塔,yanta,,,
369,绿城海棠三章春熙海棠,25185,,雁塔  鱼化寨  / 2015-2025年,90天成交7套,32,https://xa.ke.com/xiaoqu/38000000064539/,2026-02-20 13:09:38,18,雁塔,yanta,,,
370,绿城海棠三章·月映海棠,23834,,雁塔  鱼化寨  / 2025年,90天成交1套,14,https://xa.ke.com/xiaoqu/38000000059410/,2026-02-20 13:09:38,18,雁塔,yanta,,,
371,绿城熙海棠,暂无数据,,雁塔  鱼化寨  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000105999/,2026-02-20 13:09:38,18,雁塔,yanta,,,
372,高科·枫林九里I境阅里,20727,,雁塔  鱼化寨  / 2025年,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000064639/,2026-02-20 13:09:38,18,雁塔,yanta,,,
373,特警支队家属院,6989,,雁塔  唐延路  / 1998-2006年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820034024455573/,2026-02-20 13:09:38,18,雁塔,yanta,,,
374,希尔顿欢朋公寓美墅,暂无数据,,雁塔  唐延路  / 2021年,90天成交1套,31,https://xa.ke.com/xiaoqu/3820034176521142/,2026-02-20 13:09:38,18,雁塔,yanta,,,
375,鑫汇苑,6758,,雁塔  唐延路  / 1998-2022年,90天成交0套,2,https://xa.ke.com/xiaoqu/3820027550890292/,2026-02-20 13:09:38,18,雁塔,yanta,,,
376,时代风尚小区,13756,,雁塔  唐延路  / 2010-2012年,90天成交1套,30,https://xa.ke.com/xiaoqu/3820026677122898/,2026-02-20 13:09:38,18,雁塔,yanta,,,
377,黄金嘉园,10734,,雁塔  唐延路  / 2008-2015年,90天成交3套,57,https://xa.ke.com/xiaoqu/3820023823659127/,2026-02-20 13:09:38,18,雁塔,yanta,,,
378,恬静园,8723,,雁塔  唐延路  / 2007-2013年,90天成交1套,19,https://xa.ke.com/xiaoqu/3820024837003537/,2026-02-20 13:09:38,18,雁塔,yanta,,,
379,华晶商务广场,暂无数据,,雁塔  唐延路  / 2006年,90天成交0套,5,https://xa.ke.com/xiaoqu/3820023472236939/,2026-02-20 13:09:41,19,雁塔,yanta,,,
380,唐沣国际广场,暂无数据,,雁塔  唐延路  / 2010-2012年,90天成交0套,19,https://xa.ke.com/xiaoqu/3820022974943377/,2026-02-20 13:09:41,19,雁塔,yanta,,,
381,牡丹庄园,10605,,雁塔  唐延路  / 2006-2013年,90天成交1套,30,https://xa.ke.com/xiaoqu/3820023617990135/,2026-02-20 13:09:41,19,雁塔,yanta,,,
382,天力大厦,18164,,雁塔  唐延路  / 2006-2011年,90天成交0套,10,https://xa.ke.com/xiaoqu/3820031263247210/,2026-02-20 13:09:41,19,雁塔,yanta,,,
383,太和时代广场,9556,,雁塔  唐延路  / 2010-2015年,90天成交0套,2,https://xa.ke.com/xiaoqu/388123089433336/,2026-02-20 13:09:41,19,雁塔,yanta,,,
384,天地源·杰座,暂无数据,,雁塔  唐延路  / 2004年,90天成交0套,9,https://xa.ke.com/xiaoqu/3820035973453578/,2026-02-20 13:09:41,19,雁塔,yanta,,,
385,中华世纪城,16858,,雁塔  唐延路  / 2002-2023年,90天成交13套,260,https://xa.ke.com/xiaoqu/3811100187016/,2026-02-20 13:09:41,19,雁塔,yanta,,,
386,元谷,17251,,雁塔  唐延路  / 2018-2019年,90天成交0套,39,https://xa.ke.com/xiaoqu/3811401268047279/,2026-02-20 13:09:41,19,雁塔,yanta,,,
387,启迪清扬时代,暂无数据,,雁塔  唐延路  / 2008-2018年,90天成交0套,6,https://xa.ke.com/xiaoqu/387964163321641/,2026-02-20 13:09:41,19,雁塔,yanta,,,
388,西安昆明城市花园,暂无数据,,雁塔  唐延路  / 2000-2014年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820035003981048/,2026-02-20 13:09:41,19,雁塔,yanta,,,
389,西桃园,8648,,雁塔  唐延路  / 2000-2003年,90天成交0套,5,https://xa.ke.com/xiaoqu/3820037013856840/,2026-02-20 13:09:41,19,雁塔,yanta,,,
390,庆安昆明路小区50号院,7036,,雁塔  唐延路  / 1995-2003年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820031215081232/,2026-02-20 13:09:41,19,雁塔,yanta,,,
391,唐延路北段136号,暂无数据,,雁塔  唐延路  / 2000年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820045141100675/,2026-02-20 13:09:41,19,雁塔,yanta,,,
392,昆明路离休退休干部休养所,6951,,雁塔  唐延路  / 1998-2000年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820035555924267/,2026-02-20 13:09:41,19,雁塔,yanta,,,
393,唐延中心城,暂无数据,,雁塔  唐延路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000002538/,2026-02-20 13:09:41,19,雁塔,yanta,,,
394,融城云谷,暂无数据,,雁塔  唐延路  / 2016-2017年,90天成交0套,0,https://xa.ke.com/xiaoqu/386946815225744/,2026-02-20 13:09:41,19,雁塔,yanta,,,
395,高新NEWORLD,暂无数据,,雁塔  唐延路  / 2017-2018年,90天成交0套,6,https://xa.ke.com/xiaoqu/387807674101947/,2026-02-20 13:09:41,19,雁塔,yanta,,,
396,高新芳华,暂无数据,,雁塔  唐延路  / 2023年,90天成交2套,15,https://xa.ke.com/xiaoqu/3820045497638474/,2026-02-20 13:09:41,19,雁塔,yanta,,,
397,西安软件园汉韵阁,暂无数据,,雁塔  唐延路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000003492/,2026-02-20 13:09:41,19,雁塔,yanta,,,
398,汇豪树中心,暂无数据,,雁塔  唐延路  / 2018年,90天成交0套,6,https://xa.ke.com/xiaoqu/3820021105836441/,2026-02-20 13:09:41,19,雁塔,yanta,,,
399,逸翠园第一期,26962,,雁塔  逸翠园  / 2003-2016年,90天成交16套,168,https://xa.ke.com/xiaoqu/3820024781429353/,2026-02-20 13:09:41,19,雁塔,yanta,,,
400,糜家桥小区,8835,,雁塔  太白南路  / 1994-2018年,90天成交3套,55,https://xa.ke.com/xiaoqu/3811053302284/,2026-02-20 13:09:41,19,雁塔,yanta,,,
401,双威温馨花园,12410,,雁塔  太白南路  / 1998-2014年,90天成交1套,29,https://xa.ke.com/xiaoqu/3811056186900/,2026-02-20 13:09:41,19,雁塔,yanta,,,
402,科创小区南区,9821,,雁塔  城南  / 1994-2019年,90天成交0套,26,https://xa.ke.com/xiaoqu/3820031399655651/,2026-02-20 13:09:41,19,雁塔,yanta,,,
403,海伦湾二期,15290,,雁塔  安装四处  / 2022年,90天成交4套,106,https://xa.ke.com/xiaoqu/38000000040706/,2026-02-20 13:09:41,19,雁塔,yanta,,,
404,凯丽大厦,8695,,雁塔  太白南路  / 2006年,90天成交0套,6,https://xa.ke.com/xiaoqu/3811056725576/,2026-02-20 13:09:41,19,雁塔,yanta,,,
405,雁塔区南二环西段付三号院,8843,,雁塔  太白南路  / 1990-2003年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820031292671886/,2026-02-20 13:09:43,20,雁塔,yanta,,,
406,国家开发银行大厦,暂无数据,,雁塔  太白南路  / 2000年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031432182847/,2026-02-20 13:09:43,20,雁塔,yanta,,,
407,瑞欣大厦,9272,,雁塔  太白南路  / 2003-2014年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820030975882763/,2026-02-20 13:09:43,20,雁塔,yanta,,,
408,凯创国际,8672,,雁塔  太白南路  / 2000-2022年,90天成交0套,10,https://xa.ke.com/xiaoqu/3820023773273874/,2026-02-20 13:09:43,20,雁塔,yanta,,,
409,摩登BOBO,12737,,雁塔  太白南路  / 2005-2012年,90天成交0套,21,https://xa.ke.com/xiaoqu/3820023821539750/,2026-02-20 13:09:43,20,雁塔,yanta,,,
410,新汇大厦,8104,,雁塔  太白南路  / 1998-2000年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820024930438043/,2026-02-20 13:09:43,20,雁塔,yanta,,,
411,盛世华庭,10796,,雁塔  太白南路  / 2003-2013年,90天成交0套,18,https://xa.ke.com/xiaoqu/3820025339481147/,2026-02-20 13:09:43,20,雁塔,yanta,,,
412,易和蓝钻,9935,,雁塔  太白南路  / 2012-2025年,90天成交1套,26,https://xa.ke.com/xiaoqu/3820025235635904/,2026-02-20 13:09:43,20,雁塔,yanta,,,
413,希格玛大厦,7464,,雁塔  太白南路  / 2000-2009年,90天成交0套,12,https://xa.ke.com/xiaoqu/3820027206853032/,2026-02-20 13:09:43,20,雁塔,yanta,,,
414,海星城市广场,9353,,雁塔  太白南路  / 2001-2007年,90天成交1套,13,https://xa.ke.com/xiaoqu/3820028588386719/,2026-02-20 13:09:43,20,雁塔,yanta,,,
415,亚美大厦,14736,,雁塔  太白南路  / 2000-2003年,90天成交1套,9,https://xa.ke.com/xiaoqu/3820027793200113/,2026-02-20 13:09:43,20,雁塔,yanta,,,
416,火炬大厦,暂无数据,,雁塔  太白南路  / 2005-2010年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820028612492319/,2026-02-20 13:09:43,20,雁塔,yanta,,,
417,中国通讯服务住宅小区,暂无数据,,雁塔  太白南路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811053321517/,2026-02-20 13:09:43,20,雁塔,yanta,,,
418,西安电子科技大学社区S,暂无数据,,雁塔  太白南路  / 1998-2000年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811053323814/,2026-02-20 13:09:43,20,雁塔,yanta,,,
419,西安电子科技大学社区T,暂无数据,,雁塔  太白南路  / 2000-2002年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811053329019/,2026-02-20 13:09:43,20,雁塔,yanta,,,
420,培华学院东区,8979,,雁塔  太白南路  / 1998年,90天成交0套,1,https://xa.ke.com/xiaoqu/3811055044539/,2026-02-20 13:09:43,20,雁塔,yanta,,,
421,二十所社区,12067,,雁塔  太白南路  / 1998-2010年,90天成交0套,1,https://xa.ke.com/xiaoqu/3811053266730/,2026-02-20 13:09:43,20,雁塔,yanta,,,
422,导航家园,暂无数据,,雁塔  太白南路  / 2000-2013年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811053261420/,2026-02-20 13:09:44,20,雁塔,yanta,,,
423,名园新居,17153,,雁塔  太白南路  / 2000-2009年,90天成交0套,9,https://xa.ke.com/xiaoqu/3811056741367/,2026-02-20 13:09:44,20,雁塔,yanta,,,
424,电子科技集团第二十研究所家属院,暂无数据,,雁塔  太白南路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056900267/,2026-02-20 13:09:44,20,雁塔,yanta,,,
425,通达大厦,6448,,雁塔  太白南路  / 2005-2008年,90天成交0套,1,https://xa.ke.com/xiaoqu/3811056880826/,2026-02-20 13:09:44,20,雁塔,yanta,,,
426,正信大厦,暂无数据,,雁塔  太白南路  / 1998-2014年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820033407447295/,2026-02-20 13:09:44,20,雁塔,yanta,,,
427,上上国际,16080,,雁塔  太白南路  / 1995-2018年,90天成交1套,29,https://xa.ke.com/xiaoqu/387280527420792/,2026-02-20 13:09:44,20,雁塔,yanta,,,
428,羣賢花园,15854,,雁塔  太白南路  / 1998-2010年,90天成交0套,8,https://xa.ke.com/xiaoqu/3820031292668042/,2026-02-20 13:09:44,20,雁塔,yanta,,,
429,天幕阔景,18119,,雁塔  太白南路  / 2001-2012年,90天成交1套,7,https://xa.ke.com/xiaoqu/38000000000063/,2026-02-20 13:09:44,20,雁塔,yanta,,,
430,紫薇龙腾新世界,10895,,雁塔  太白南路  / 1999-2015年,90天成交1套,26,https://xa.ke.com/xiaoqu/3811056752362/,2026-02-20 13:09:44,20,雁塔,yanta,,,
431,高新枫尚,18336,,雁塔  太白南路  / 2000-2021年,90天成交8套,125,https://xa.ke.com/xiaoqu/3811056910094/,2026-02-20 13:09:44,20,雁塔,yanta,,,
432,高新银座,14142,,雁塔  太白南路  / 2004-2010年,90天成交0套,44,https://xa.ke.com/xiaoqu/3811056910957/,2026-02-20 13:09:44,20,雁塔,yanta,,,
433,枫叶高层小区,20455,,雁塔  太白南路  / 1992-2020年,90天成交3套,54,https://xa.ke.com/xiaoqu/3811055930232/,2026-02-20 13:09:44,20,雁塔,yanta,,,
434,中天花园,14960,,雁塔  太白南路  / 2005-2015年,90天成交1套,65,https://xa.ke.com/xiaoqu/3811056193223/,2026-02-20 13:09:44,20,雁塔,yanta,,,
435,欣景苑,11635,,雁塔  太白南路  / 2000-2012年,90天成交0套,27,https://xa.ke.com/xiaoqu/3820031291624064/,2026-02-20 13:09:48,21,雁塔,yanta,,,
