name,price,year,info,sold_90_days,selling_count,link,scrape_time,page_num,district,district_code
锦业大厦,8112,N/A,雁塔  城南  / 2004-2010年,90天成交0套,17,https://xa.ke.com/xiaoqu/3820023667328004/,2026-02-20 13:09:54,23,雁塔,yanta
颐和宫,10445,N/A,雁塔  城南  / 2007-2008年,90天成交0套,11,https://xa.ke.com/xiaoqu/3820023766978958/,2026-02-20 13:09:54,23,雁塔,yanta
金花苑,14934,N/A,雁塔  城南  / 2004-2010年,90天成交0套,9,https://xa.ke.com/xiaoqu/3820023794249658/,2026-02-20 13:09:54,23,雁塔,yanta
名城雅居,10290,N/A,雁塔  城南  / 2006年,90天成交0套,33,https://xa.ke.com/xiaoqu/3820023801583635/,2026-02-20 13:09:55,23,雁塔,yanta
精典四季花园,9934,N/A,雁塔  城南  / 2002-2015年,90天成交0套,24,https://xa.ke.com/xiaoqu/3820023801581593/,2026-02-20 13:09:55,23,雁塔,yanta
凯悦华庭小区,9560,N/A,雁塔  城南  / 2002-2013年,90天成交7套,101,https://xa.ke.com/xiaoqu/3820023779562298/,2026-02-20 13:09:55,23,雁塔,yanta
崇立金世园,8635,N/A,雁塔  城南  / 2004-2010年,90天成交0套,24,https://xa.ke.com/xiaoqu/3820025664545156/,2026-02-20 13:09:55,23,雁塔,yanta
怡园洋房,8639,N/A,雁塔  城南  / 2002年,90天成交0套,11,https://xa.ke.com/xiaoqu/3820025162173404/,2026-02-20 13:09:55,23,雁塔,yanta
我爱我家,10295,N/A,雁塔  城南  / 2005-2013年,90天成交0套,58,https://xa.ke.com/xiaoqu/3820025682375729/,2026-02-20 13:09:55,23,雁塔,yanta
天伦明珠大厦,8869,N/A,雁塔  城南  / 2002-2008年,90天成交0套,24,https://xa.ke.com/xiaoqu/3820026499739833/,2026-02-20 13:09:55,23,雁塔,yanta
太白南苑,10065,N/A,雁塔  城南  / 2000-2010年,90天成交1套,33,https://xa.ke.com/xiaoqu/3820026120162058/,2026-02-20 13:09:55,23,雁塔,yanta
航空工业自控所,11049,N/A,雁塔  城南  / 1995-2006年,90天成交0套,6,https://xa.ke.com/xiaoqu/3820026934122015/,2026-02-20 13:09:55,23,雁塔,yanta
崇立苑,10494,N/A,雁塔  城南  / 2008-2011年,90天成交1套,27,https://xa.ke.com/xiaoqu/3820026570001342/,2026-02-20 13:09:55,23,雁塔,yanta
鑫园,9492,N/A,雁塔  城南  / 2000-2008年,90天成交0套,22,https://xa.ke.com/xiaoqu/3820026577335815/,2026-02-20 13:09:55,23,雁塔,yanta
高新领域,暂无数据,N/A,雁塔  城南  / 2010-2018年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820027107139122/,2026-02-20 13:09:55,23,雁塔,yanta
荣禾城市理想,17270,N/A,雁塔  城南  / 2000-2017年,90天成交3套,30,https://xa.ke.com/xiaoqu/3820027934911298/,2026-02-20 13:09:55,23,雁塔,yanta
唐城宾馆家属院,10012,N/A,雁塔  城南  / 1996-2010年,90天成交2套,14,https://xa.ke.com/xiaoqu/3820027951685902/,2026-02-20 13:09:55,23,雁塔,yanta
电子花园,9625,N/A,雁塔  城南  / 1995-2008年,90天成交1套,9,https://xa.ke.com/xiaoqu/3820028080662649/,2026-02-20 13:09:55,23,雁塔,yanta
唐園新苑,10914,N/A,雁塔  城南  / 2001-2008年,90天成交1套,11,https://xa.ke.com/xiaoqu/3820030328463501/,2026-02-20 13:09:55,23,雁塔,yanta
千禧阁,7867,N/A,雁塔  城南  / 2000-2005年,90天成交1套,9,https://xa.ke.com/xiaoqu/3820030327418315/,2026-02-20 13:09:55,23,雁塔,yanta
瑞源清风,10367,N/A,雁塔  城南  / 2005-2006年,90天成交0套,25,https://xa.ke.com/xiaoqu/3820030446153016/,2026-02-20 13:09:55,23,雁塔,yanta
巴厘公馆,13383,N/A,雁塔  城南  / 2008-2012年,90天成交4套,46,https://xa.ke.com/xiaoqu/3820029870237366/,2026-02-20 13:09:55,23,雁塔,yanta
福苑小区,8892,N/A,雁塔  城南  / 1998-2018年,90天成交0套,12,https://xa.ke.com/xiaoqu/3820029690789406/,2026-02-20 13:09:55,23,雁塔,yanta
恒瑞佳园,暂无数据,N/A,雁塔  城南  / 2005-2011年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820027269767475/,2026-02-20 13:09:55,23,雁塔,yanta
三兴园,10248,N/A,雁塔  城南  / 2008-2012年,90天成交2套,41,https://xa.ke.com/xiaoqu/3820027426108495/,2026-02-20 13:09:55,23,雁塔,yanta
第七0五研究所南院,8347,N/A,雁塔  城南  / 1998-2010年,90天成交3套,17,https://xa.ke.com/xiaoqu/3820028308251244/,2026-02-20 13:09:55,23,雁塔,yanta
金水大厦,8437,N/A,雁塔  城南  / 2003-2006年,90天成交4套,29,https://xa.ke.com/xiaoqu/3820028121556412/,2026-02-20 13:09:55,23,雁塔,yanta
西安东方大酒店,12290,N/A,雁塔  城南  / 1998-2006年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820027772229343/,2026-02-20 13:09:55,23,雁塔,yanta
明德门5号院,9088,N/A,雁塔  城南  / 1998-2010年,90天成交0套,11,https://xa.ke.com/xiaoqu/3820025088766712/,2026-02-20 13:09:58,24,雁塔,yanta
晟方佳苑,10267,N/A,雁塔  城南  / 2000-2014年,90天成交3套,60,https://xa.ke.com/xiaoqu/3820023615890349/,2026-02-20 13:09:58,24,雁塔,yanta
绿辰公元赏,14863,N/A,雁塔  城南  / 2000-2012年,90天成交0套,31,https://xa.ke.com/xiaoqu/3820023642109327/,2026-02-20 13:09:58,24,雁塔,yanta
城南翡翠,11892,N/A,雁塔  城南  / 2013年,90天成交0套,18,https://xa.ke.com/xiaoqu/3820023624283953/,2026-02-20 13:09:58,24,雁塔,yanta
榕青无界,9814,N/A,雁塔  城南  / 2007-2010年,90天成交6套,56,https://xa.ke.com/xiaoqu/3820023696690788/,2026-02-20 13:09:58,24,雁塔,yanta
蓝山国际公寓,8931,N/A,雁塔  城南  / 2008年,90天成交1套,31,https://xa.ke.com/xiaoqu/3820023667329584/,2026-02-20 13:09:58,24,雁塔,yanta
启航029小区,10278,N/A,雁塔  城南  / 2008-2012年,90天成交2套,88,https://xa.ke.com/xiaoqu/3820023773271760/,2026-02-20 13:09:58,24,雁塔,yanta
美丽的院子,10142,N/A,雁塔  城南  / 2007-2014年,90天成交2套,59,https://xa.ke.com/xiaoqu/3820023668376294/,2026-02-20 13:09:58,24,雁塔,yanta
天正幸福里,10645,N/A,雁塔  城南  / 2008-2021年,90天成交0套,66,https://xa.ke.com/xiaoqu/3820023672573728/,2026-02-20 13:09:58,24,雁塔,yanta
雁塔区政府崇德坊家属院,暂无数据,N/A,雁塔  城南  / 2000-2005年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031418531276/,2026-02-20 13:09:58,24,雁塔,yanta
农林巷八号院,8457,N/A,雁塔  城南  / 1998-2022年,90天成交0套,8,https://xa.ke.com/xiaoqu/3820036451784598/,2026-02-20 13:09:58,24,雁塔,yanta
北沈新世纪,暂无数据,N/A,雁塔  城南  / 2010-2019年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820036656264105/,2026-02-20 13:09:58,24,雁塔,yanta
西安市地方税务局家属院,12669,N/A,雁塔  城南  / 1998年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820031417478820/,2026-02-20 13:09:58,24,雁塔,yanta
陕西省军区西安第二十一离职干部休养所二号院,暂无数据,N/A,雁塔  城南  / 2007-2008年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820036392921400/,2026-02-20 13:09:58,24,雁塔,yanta
交大医学南院,暂无数据,N/A,雁塔  城南  / 2000年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820036199000841/,2026-02-20 13:09:58,24,雁塔,yanta
香山红叶,17052,N/A,雁塔  城南  / 2021-2024年,90天成交0套,26,https://xa.ke.com/xiaoqu/3811100870288/,2026-02-20 13:09:58,24,雁塔,yanta
丁白路83号院,7108,N/A,雁塔  城南  / 1998-2000年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820031419584759/,2026-02-20 13:09:58,24,雁塔,yanta
飞升国际广场,暂无数据,N/A,雁塔  城南  / 2008年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820037139681685/,2026-02-20 13:09:58,24,雁塔,yanta
吉祥苑小区,8514,N/A,雁塔  城南  / 1995-2010年,90天成交0套,7,https://xa.ke.com/xiaoqu/3820031418523709/,2026-02-20 13:09:58,24,雁塔,yanta
中国航天科工六院二一0所生活三区,10192,N/A,雁塔  城南  / 2000-2001年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820031392311308/,2026-02-20 13:09:58,24,雁塔,yanta
西安市运政小区,暂无数据,N/A,雁塔  城南  / 2000年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031419577866/,2026-02-20 13:09:58,24,雁塔,yanta
馨园壹号,15604,N/A,雁塔  城南  / 2003-2015年,90天成交0套,15,https://xa.ke.com/xiaoqu/3820031418536667/,2026-02-20 13:09:58,24,雁塔,yanta
汇成和苑,暂无数据,N/A,雁塔  城南  / 2008-2015年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031355584986/,2026-02-20 13:09:58,24,雁塔,yanta
太白南路339号院,8834,N/A,雁塔  城南  / 2000-2001年,90天成交1套,3,https://xa.ke.com/xiaoqu/3820031406995071/,2026-02-20 13:09:58,24,雁塔,yanta
雁塔区长安南路军干所社区,7501,N/A,雁塔  城南  / 未知,90天成交0套,3,https://xa.ke.com/xiaoqu/3820031368198680/,2026-02-20 13:09:58,24,雁塔,yanta
西安市农业局家属院,8087,N/A,雁塔  城南  / 1999-2000年,90天成交0套,6,https://xa.ke.com/xiaoqu/3820031368205210/,2026-02-20 13:09:58,24,雁塔,yanta
四季东巷5号,7695,N/A,雁塔  城南  / 1995年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031417479141/,2026-02-20 13:09:58,24,雁塔,yanta
紫郡·城市立方,暂无数据,N/A,雁塔  城南  / 2015年,90天成交0套,4,https://xa.ke.com/xiaoqu/3820034596079535/,2026-02-20 13:10:01,25,雁塔,yanta
福满園,11951,N/A,雁塔  城南  / 2006-2016年,90天成交0套,11,https://xa.ke.com/xiaoqu/3820031418538552/,2026-02-20 13:10:01,25,雁塔,yanta
太白庭院,9886,N/A,雁塔  城南  / 2000-2015年,90天成交0套,23,https://xa.ke.com/xiaoqu/3820031400705941/,2026-02-20 13:10:01,25,雁塔,yanta
龙湖紫宸南区(二期),21304,N/A,雁塔  城南  / 2021年,90天成交1套,115,https://xa.ke.com/xiaoqu/3820031352339446/,2026-02-20 13:10:01,25,雁塔,yanta
梦想城,9141,N/A,雁塔  城南  / 2004-2016年,90天成交0套,2,https://xa.ke.com/xiaoqu/3811100869722/,2026-02-20 13:10:01,25,雁塔,yanta
朱雀公馆,暂无数据,N/A,雁塔  城南  / 2010-2014年,90天成交0套,0,https://xa.ke.com/xiaoqu/387597293318479/,2026-02-20 13:10:01,25,雁塔,yanta
新长城,10603,N/A,雁塔  城南  / 2013-2016年,90天成交0套,26,https://xa.ke.com/xiaoqu/387144166666991/,2026-02-20 13:10:01,25,雁塔,yanta
双桥国际,暂无数据,N/A,雁塔  城南  / 2013年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811054482205/,2026-02-20 13:10:01,25,雁塔,yanta
西北小区,暂无数据,N/A,雁塔  城南  / 2000年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811054468243/,2026-02-20 13:10:01,25,雁塔,yanta
212所中区,8642,N/A,雁塔  城南  / 1995-2018年,90天成交1套,24,https://xa.ke.com/xiaoqu/3811054397807/,2026-02-20 13:10:01,25,雁塔,yanta
长安大学崇业路住宅区,暂无数据,N/A,雁塔  城南  / 1984-2012年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811054421932/,2026-02-20 13:10:01,25,雁塔,yanta
文明家属院,暂无数据,N/A,雁塔  城南  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811054365734/,2026-02-20 13:10:01,25,雁塔,yanta
中国兵器工业第二一三研究所小区,暂无数据,N/A,雁塔  城南  / 1998-2011年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811055014985/,2026-02-20 13:10:01,25,雁塔,yanta
吉祥路小区,暂无数据,N/A,雁塔  城南  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811054341458/,2026-02-20 13:10:01,25,雁塔,yanta
陕西商贸学院家属院,暂无数据,N/A,雁塔  城南  / 2000-2006年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811054302107/,2026-02-20 13:10:01,25,雁塔,yanta
212所南区,12006,N/A,雁塔  城南  / 2001-2014年,90天成交0套,8,https://xa.ke.com/xiaoqu/3811054470980/,2026-02-20 13:10:01,25,雁塔,yanta
陕西省社会科学院,6478,N/A,雁塔  城南  / 1990年,90天成交1套,0,https://xa.ke.com/xiaoqu/3811054406598/,2026-02-20 13:10:01,25,雁塔,yanta
含光小区,8822,N/A,雁塔  城南  / 2001年,90天成交1套,16,https://xa.ke.com/xiaoqu/3811054395539/,2026-02-20 13:10:01,25,雁塔,yanta
交大一附院家属楼,暂无数据,N/A,雁塔  城南  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811054342175/,2026-02-20 13:10:01,25,雁塔,yanta
博水西北院,9361,N/A,雁塔  城南  / 2000年,90天成交2套,7,https://xa.ke.com/xiaoqu/3811054459675/,2026-02-20 13:10:01,25,雁塔,yanta
二0五所社区,11894,N/A,雁塔  城南  / 2000-2007年,90天成交1套,17,https://xa.ke.com/xiaoqu/3811054466709/,2026-02-20 13:10:01,25,雁塔,yanta
陕西省通信规划设计研究院,8267,N/A,雁塔  城南  / 1994-2004年,90天成交2套,5,https://xa.ke.com/xiaoqu/3820040736089702/,2026-02-20 13:10:04,26,雁塔,yanta
陕旅汽车家属院,10408,N/A,雁塔  城南  / 1998-2000年,90天成交0套,6,https://xa.ke.com/xiaoqu/38000000000767/,2026-02-20 13:10:04,26,雁塔,yanta
西京三号,暂无数据,N/A,雁塔  城南  / 1985-2010年,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000000924/,2026-02-20 13:10:04,26,雁塔,yanta
陕西省果树研究所,7523,N/A,雁塔  城南  / 1998-2003年,90天成交0套,4,https://xa.ke.com/xiaoqu/38000000004810/,2026-02-20 13:10:04,26,雁塔,yanta
海关家属院,13334,N/A,雁塔  城南  / 2006年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031410148370/,2026-02-20 13:10:04,26,雁塔,yanta
科创小区北区,10532,N/A,雁塔  城南  / 2005-2010年,90天成交0套,11,https://xa.ke.com/xiaoqu/3820031402798110/,2026-02-20 13:10:04,26,雁塔,yanta
兵工社区五二一生活区,7990,N/A,雁塔  城南  / 2000-2004年,90天成交1套,3,https://xa.ke.com/xiaoqu/3820042942770164/,2026-02-20 13:10:04,26,雁塔,yanta
安装公司家属院,8584,N/A,雁塔  城南  / 2000-2004年,90天成交0套,2,https://xa.ke.com/xiaoqu/38000000004793/,2026-02-20 13:10:04,26,雁塔,yanta
畜牧小区,8827,N/A,雁塔  城南  / 1998-2005年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820043705344879/,2026-02-20 13:10:04,26,雁塔,yanta
西安铁路工程职工大学家属院,9873,N/A,雁塔  城南  / 2000-2002年,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000003059/,2026-02-20 13:10:04,26,雁塔,yanta
西安市种子公司家属院,7414,N/A,雁塔  城南  / 1998-2006年,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000002140/,2026-02-20 13:10:04,26,雁塔,yanta
路桥家属院,7647,N/A,雁塔  城南  / 2005年,90天成交1套,1,https://xa.ke.com/xiaoqu/3820038067889395/,2026-02-20 13:10:04,26,雁塔,yanta
三十九所生活一区,8470,N/A,雁塔  城南  / 1996-2019年,90天成交1套,26,https://xa.ke.com/xiaoqu/3820032235838013/,2026-02-20 13:10:04,26,雁塔,yanta
华半生活二区,8272,N/A,雁塔  城南  / 2000-2010年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820031394420180/,2026-02-20 13:10:04,26,雁塔,yanta
西安电视台家属院,8480,N/A,雁塔  城南  / 2000-2009年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820042222093512/,2026-02-20 13:10:04,26,雁塔,yanta
陕西银行学校家属区,12136,N/A,雁塔  城南  / 1998-2007年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820031397553959/,2026-02-20 13:10:04,26,雁塔,yanta
金石柏朗,暂无数据,N/A,雁塔  城南  / 2013-2016年,90天成交0套,7,https://xa.ke.com/xiaoqu/3820023473290981/,2026-02-20 13:10:04,26,雁塔,yanta
解放军边防学院西安生活小区,暂无数据,N/A,雁塔  城南  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820045890947448/,2026-02-20 13:10:04,26,雁塔,yanta
铁通商务大厦,暂无数据,N/A,雁塔  城南  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000001901/,2026-02-20 13:10:04,26,雁塔,yanta
长安南路248号,暂无数据,N/A,雁塔  城南  / 2000-2001年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000001982/,2026-02-20 13:10:04,26,雁塔,yanta
南二环西段78号,暂无数据,N/A,雁塔  城南  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000002067/,2026-02-20 13:10:04,26,雁塔,yanta
天地源万熙天地兰园,18982,N/A,雁塔  城南  / 2012-2022年,90天成交7套,72,https://xa.ke.com/xiaoqu/3820028052354118/,2026-02-20 13:10:04,26,雁塔,yanta
高新时代,19734,N/A,雁塔  城南  / 2012-2022年,90天成交4套,76,https://xa.ke.com/xiaoqu/3820034655851566/,2026-02-20 13:10:04,26,雁塔,yanta
小寨西路59号院,8680,N/A,雁塔  城南  / 1991-2005年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820046171994012/,2026-02-20 13:10:04,26,雁塔,yanta
九十八中家属院,8860,N/A,雁塔  城南  / 1998-2005年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820048304993053/,2026-02-20 13:10:04,26,雁塔,yanta
小寨邮局家属院,11390,N/A,雁塔  城南  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/3820048635459652/,2026-02-20 13:10:04,26,雁塔,yanta
黑河自来水家属院,6841,N/A,雁塔  城南  / 1995-2000年,90天成交0套,2,https://xa.ke.com/xiaoqu/3820042594520695/,2026-02-20 13:10:04,26,雁塔,yanta
正街铭城,暂无数据,N/A,雁塔  城南  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820036183203808/,2026-02-20 13:10:04,26,雁塔,yanta
中建公司家属院（华美小区）,暂无数据,N/A,雁塔  城南  / 2000年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000005712/,2026-02-20 13:10:04,26,雁塔,yanta
小寨西路114号院,9415,N/A,雁塔  城南  / 2000-2003年,90天成交0套,2,https://xa.ke.com/xiaoqu/3820031418523948/,2026-02-20 13:10:04,26,雁塔,yanta
翔瑞宜人家园,10118,N/A,雁塔  城南  / 2003-2008年,90天成交0套,9,https://xa.ke.com/xiaoqu/3811059411418/,2026-02-20 13:10:22,27,雁塔,yanta
青松公寓,暂无数据,N/A,雁塔  城南  / 2005年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811060876581/,2026-02-20 13:10:22,27,雁塔,yanta
融尚中央住区,14639,N/A,雁塔  城南  / 2003-2018年,90天成交6套,234,https://xa.ke.com/xiaoqu/3811063638345/,2026-02-20 13:10:22,27,雁塔,yanta
晶城秀府,16901,N/A,雁塔  城南  / 2000-2016年,90天成交1套,42,https://xa.ke.com/xiaoqu/3811063731583/,2026-02-20 13:10:22,27,雁塔,yanta
万象春天一期,13790,N/A,雁塔  城南  / 2000-2017年,90天成交9套,138,https://xa.ke.com/xiaoqu/3811100182138/,2026-02-20 13:10:22,27,雁塔,yanta
MOMOPARK,20689,N/A,雁塔  城南  / 2008-2019年,90天成交4套,32,https://xa.ke.com/xiaoqu/3811100182053/,2026-02-20 13:10:22,27,雁塔,yanta
安馨园小区,7443,N/A,雁塔  城南  / 2000-2006年,90天成交0套,7,https://xa.ke.com/xiaoqu/3811056893833/,2026-02-20 13:10:22,27,雁塔,yanta
世家星城2期,14354,N/A,雁塔  城南  / 2004-2010年,90天成交0套,31,https://xa.ke.com/xiaoqu/3811056880134/,2026-02-20 13:10:22,27,雁塔,yanta
陕西省人民医院家属院,8376,N/A,雁塔  城南  / 1995-2015年,90天成交0套,21,https://xa.ke.com/xiaoqu/3811056879387/,2026-02-20 13:10:22,27,雁塔,yanta
安馨园大厦,6685,N/A,雁塔  城南  / 2002-2005年,90天成交0套,6,https://xa.ke.com/xiaoqu/3811056893307/,2026-02-20 13:10:22,27,雁塔,yanta
金桥四季花园,10527,N/A,雁塔  城南  / 2003-2012年,90天成交2套,28,https://xa.ke.com/xiaoqu/3811057098773/,2026-02-20 13:10:22,27,雁塔,yanta
华城国际小区,12000,N/A,雁塔  城南  / 2007-2018年,90天成交5套,163,https://xa.ke.com/xiaoqu/3811056945324/,2026-02-20 13:10:22,27,雁塔,yanta
兰乔圣菲,15732,N/A,雁塔  城南  / 2004-2015年,90天成交7套,104,https://xa.ke.com/xiaoqu/3811057099668/,2026-02-20 13:10:22,27,雁塔,yanta
幸福时光,9870,N/A,雁塔  城南  / 2002-2010年,90天成交3套,36,https://xa.ke.com/xiaoqu/3811057578847/,2026-02-20 13:10:22,27,雁塔,yanta
丰泰大厦,8027,N/A,雁塔  城南  / 2005-2008年,90天成交0套,7,https://xa.ke.com/xiaoqu/3811057246212/,2026-02-20 13:10:22,27,雁塔,yanta
太白小区,10023,N/A,雁塔  城南  / 1997-2009年,90天成交6套,92,https://xa.ke.com/xiaoqu/3811054311939/,2026-02-20 13:10:22,27,雁塔,yanta
太白新苑,10246,N/A,雁塔  城南  / 2000-2006年,90天成交0套,24,https://xa.ke.com/xiaoqu/3811054329736/,2026-02-20 13:10:22,27,雁塔,yanta
佳欣苑,7978,N/A,雁塔  城南  / 2000-2004年,90天成交0套,16,https://xa.ke.com/xiaoqu/3811054262589/,2026-02-20 13:10:22,27,雁塔,yanta
迎泽公寓,8003,N/A,雁塔  城南  / 1999-2012年,90天成交0套,32,https://xa.ke.com/xiaoqu/3811054325091/,2026-02-20 13:10:22,27,雁塔,yanta
太白小区北区,8654,N/A,雁塔  城南  / 1998-2002年,90天成交0套,7,https://xa.ke.com/xiaoqu/3811054305832/,2026-02-20 13:10:22,27,雁塔,yanta
西京社区东/西区,9166,N/A,雁塔  城南  / 1997-2016年,90天成交1套,64,https://xa.ke.com/xiaoqu/3811054316455/,2026-02-20 13:10:22,27,雁塔,yanta
机关小区,8066,N/A,雁塔  城南  / 1998-2006年,90天成交0套,16,https://xa.ke.com/xiaoqu/3811054285171/,2026-02-20 13:10:22,27,雁塔,yanta
吉祥雅居,9408,N/A,雁塔  城南  / 2005-2012年,90天成交0套,18,https://xa.ke.com/xiaoqu/3811054395945/,2026-02-20 13:10:22,27,雁塔,yanta
金泰假日花城,15979,N/A,雁塔  城南  / 2001-2019年,90天成交13套,263,https://xa.ke.com/xiaoqu/3811054343037/,2026-02-20 13:10:22,27,雁塔,yanta
吉祥馨苑,10454,N/A,雁塔  城南  / 2001-2009年,90天成交0套,27,https://xa.ke.com/xiaoqu/3811054341720/,2026-02-20 13:10:22,27,雁塔,yanta
永和新领地,12710,N/A,雁塔  城南  / 2010-2013年,90天成交1套,49,https://xa.ke.com/xiaoqu/3811054408944/,2026-02-20 13:10:22,27,雁塔,yanta
紫薇花园,9719,N/A,雁塔  城南  / 1998-2006年,90天成交2套,54,https://xa.ke.com/xiaoqu/3811054487590/,2026-02-20 13:10:22,27,雁塔,yanta
三兴鑫园,9788,N/A,雁塔  城南  / 2006-2025年,90天成交2套,50,https://xa.ke.com/xiaoqu/3811055085383/,2026-02-20 13:10:22,27,雁塔,yanta
唐城小区,8475,N/A,雁塔  城南  / 1999-2009年,90天成交0套,15,https://xa.ke.com/xiaoqu/3811054483467/,2026-02-20 13:10:22,27,雁塔,yanta
西京电器总公司,暂无数据,N/A,雁塔  城南  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820030499672003/,2026-02-20 13:10:25,28,雁塔,yanta
西京社区南区,9567,N/A,雁塔  城南  / 1998-2012年,90天成交0套,23,https://xa.ke.com/xiaoqu/3820025402408017/,2026-02-20 13:10:25,28,雁塔,yanta
万象春天三期,14834,N/A,雁塔  城南  / 2020年,90天成交1套,5,https://xa.ke.com/xiaoqu/3820025080379410/,2026-02-20 13:10:25,28,雁塔,yanta
长丰国际广场,暂无数据,N/A,雁塔  城南  / 2017年,90天成交0套,0,https://xa.ke.com/xiaoqu/387989209608349/,2026-02-20 13:10:25,28,雁塔,yanta
学府公馆,暂无数据,N/A,雁塔  城南  / 2015年,90天成交0套,0,https://xa.ke.com/xiaoqu/388073151524444/,2026-02-20 13:10:25,28,雁塔,yanta
吉祥路139号,暂无数据,N/A,雁塔  城南  / 1999年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820032974273708/,2026-02-20 13:10:25,28,雁塔,yanta
省直机关三爻小区E区,暂无数据,N/A,雁塔  城南  / 2000-2010年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031328324697/,2026-02-20 13:10:25,28,雁塔,yanta
移动通信住宅小区,12251,N/A,雁塔  城南  / 2006-2007年,90天成交0套,13,https://xa.ke.com/xiaoqu/3811057267776/,2026-02-20 13:10:25,28,雁塔,yanta
世家星城三期G区,11226,N/A,雁塔  城南  / 2003-2013年,90天成交1套,26,https://xa.ke.com/xiaoqu/3820031354541439/,2026-02-20 13:10:25,28,雁塔,yanta
招商银行小区,6763,N/A,雁塔  城南  / 1998-2006年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820032670147796/,2026-02-20 13:10:25,28,雁塔,yanta
佳艺住宅小区,10460,N/A,雁塔  城南  / 1996-2004年,90天成交1套,15,https://xa.ke.com/xiaoqu/3820031417478821/,2026-02-20 13:10:25,28,雁塔,yanta
高新诚园,25380,N/A,雁塔  城南  / 2020-2025年,90天成交0套,13,https://xa.ke.com/xiaoqu/3820032373270763/,2026-02-20 13:10:25,28,雁塔,yanta
西安工程技师学院家属院,9006,N/A,雁塔  城南  / 2000-2004年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031342884744/,2026-02-20 13:10:25,28,雁塔,yanta
电力电子研究所家属院,8246,N/A,雁塔  城南  / 1998-2016年,90天成交0套,17,https://xa.ke.com/xiaoqu/3820031420625212/,2026-02-20 13:10:25,28,雁塔,yanta
航天科工二一〇所生活一区,9045,N/A,雁塔  城南  / 1998-2007年,90天成交1套,24,https://xa.ke.com/xiaoqu/3820031381829280/,2026-02-20 13:10:25,28,雁塔,yanta
外贸家属院(四季东巷),7662,N/A,雁塔  城南  / 1996-2020年,90天成交0套,5,https://xa.ke.com/xiaoqu/3820031418539979/,2026-02-20 13:10:25,28,雁塔,yanta
时丰中央公园原山,暂无数据,N/A,雁塔  城南  / 2017年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811100188638/,2026-02-20 13:10:25,28,雁塔,yanta
感恩时代广场,12001,N/A,雁塔  城南  / 2017-2022年,90天成交2套,31,https://xa.ke.com/xiaoqu/3811100852920/,2026-02-20 13:10:25,28,雁塔,yanta
天坛佳苑,14354,N/A,雁塔  城南  / 2017-2021年,90天成交0套,8,https://xa.ke.com/xiaoqu/3811100851893/,2026-02-20 13:10:25,28,雁塔,yanta
丰硕佳园,11044,N/A,雁塔  城南  / 2016年,90天成交3套,27,https://xa.ke.com/xiaoqu/3811100910229/,2026-02-20 13:10:25,28,雁塔,yanta
